id,date,debit,credit,amount_cents,currency,canary
t001228,2026-02-03,1200,3000,66101,USD,cdb404201976da67
t001229,2026-02-03,1000,1200,66440,USD,cdb404201976da67
t001230,2026-02-03,4000,2000,5211,USD,cdb404201976da67
t001231,2026-02-03,4000,2000,103445,USD,cdb404201976da67
t001232,2026-02-03,6000,1000,174431,USD,cdb404201976da67
t001233,2026-02-03,1200,3000,110645,USD,cdb404201976da67
t001234,2026-02-03,1000,3000,1009,USD,cdb404201976da67
t001235,2026-02-03,2000,1000,4108,USD,cdb404201976da67
t001236,2026-02-03,4000,2000,171733,USD,cdb404201976da67
t001237,2026-02-03,1200,3000,58727,USD,cdb404201976da67
t001238,2026-02-03,1000,1200,9368,USD,cdb404201976da67
t001239,2026-02-03,4000,1000,223337,USD,cdb404201976da67
t001240,2026-02-04,4471,3000,92829,USD,cdb404201976da67
t001241,2026-02-04,4000,1000,167439,USD,cdb404201976da67
t001242,2026-02-04,4000,1000,18117,USD,cdb404201976da67
t001243,2026-02-04,1000,3000,5760,USD,cdb404201976da67
t001244,2026-02-04,2000,1000,103559,USD,cdb404201976da67
t001245,2026-02-04,4471,3000,45749,USD,cdb404201976da67
t001246,2026-02-04,1000,1200,8675,USD,cdb404201976da67
t001247,2026-02-04,4000,2000,5456,USD,cdb404201976da67
t001248,2026-02-04,4471,3000,48773,USD,cdb404201976da67
t001249,2026-02-04,1000,4471,146084,USD,cdb404201976da67
t001250,2026-02-04,2000,1000,133411,USD,cdb404201976da67
t001251,2026-02-04,1200,3000,189871,USD,cdb404201976da67
t001252,2026-02-04,4471,3000,242088,USD,cdb404201976da67
t001253,2026-02-04,4000,1000,125630,USD,cdb404201976da67
t001254,2026-02-04,4000,1000,112129,USD,cdb404201976da67
t001255,2026-02-04,4000,1000,2877,USD,cdb404201976da67
t001256,2026-02-04,4471,3000,58970,USD,cdb404201976da67
t001257,2026-02-04,4471,3000,193611,USD,cdb404201976da67
t001258,2026-02-04,6000,1000,169734,USD,cdb404201976da67
t001259,2026-02-04,6000,1000,210169,USD,cdb404201976da67
t001260,2026-02-04,4000,1000,3651,USD,cdb404201976da67
t001261,2026-02-04,4000,1000,9225,USD,cdb404201976da67
t001262,2026-02-04,4000,1000,167523,USD,cdb404201976da67
t001263,2026-02-04,1000,4471,76553,USD,cdb404201976da67
t001264,2026-02-04,1200,3000,95092,USD,cdb404201976da67
t001265,2026-02-04,4000,1000,61504,USD,cdb404201976da67
t001266,2026-02-04,4000,1000,108875,USD,cdb404201976da67
t001267,2026-02-04,4000,1000,107797,USD,cdb404201976da67
t001268,2026-02-04,1000,1200,189046,USD,cdb404201976da67
t001269,2026-02-04,4000,1000,155084,USD,cdb404201976da67
t001270,2026-02-04,1200,3000,2342,USD,cdb404201976da67
t001271,2026-02-04,1000,1200,220238,USD,cdb404201976da67
t001272,2026-02-04,1000,3000,154551,USD,cdb404201976da67
t001273,2026-02-04,6000,1000,244162,USD,cdb404201976da67
t001274,2026-02-04,4000,1000,226460,USD,cdb404201976da67
t001275,2026-02-04,1000,1200,4779,USD,cdb404201976da67
t001276,2026-02-04,1000,1200,53043,USD,cdb404201976da67
t001277,2026-02-04,1000,3000,147591,USD,cdb404201976da67
t001278,2026-02-04,4000,1000,5983,USD,cdb404201976da67
t001279,2026-02-04,1000,4471,12402,USD,cdb404201976da67
t001280,2026-02-05,2000,1000,5520,USD,cdb404201976da67
t001281,2026-02-05,1000,3000,24157,USD,cdb404201976da67
t001282,2026-02-05,6000,1000,3716,USD,cdb404201976da67
t001283,2026-02-05,6000,1000,3368,USD,cdb404201976da67
t001284,2026-02-05,4000,2000,142653,USD,cdb404201976da67
t001285,2026-02-05,1000,3000,77409,USD,cdb404201976da67
t001286,2026-02-05,1200,3000,184520,USD,cdb404201976da67
t001287,2026-02-05,4000,2000,7323,USD,cdb404201976da67
t001288,2026-02-05,1000,1200,126091,USD,cdb404201976da67
t001289,2026-02-05,4471,3000,9985,USD,cdb404201976da67
t001290,2026-02-05,4000,2000,91170,USD,cdb404201976da67
t001291,2026-02-05,1000,1200,190505,USD,cdb404201976da67
t001292,2026-02-05,4000,2000,210172,USD,cdb404201976da67
t001293,2026-02-05,4000,1000,185429,USD,cdb404201976da67
t001294,2026-02-05,2000,1000,173589,USD,cdb404201976da67
t001295,2026-02-05,1000,3000,151431,USD,cdb404201976da67
t001296,2026-02-05,1200,3000,78299,USD,cdb404201976da67
t001297,2026-02-05,6000,1000,157207,USD,cdb404201976da67
t001298,2026-02-05,2000,1000,6413,USD,cdb404201976da67
t001299,2026-02-05,1200,3000,7280,USD,cdb404201976da67
t001300,2026-02-05,4000,1000,4460,USD,cdb404201976da67
t001301,2026-02-05,4000,2000,67855,USD,cdb404201976da67
t001302,2026-02-05,6000,1000,226995,USD,cdb404201976da67
t001303,2026-02-05,4000,1000,1692,USD,cdb404201976da67
t001304,2026-02-05,1200,3000,98959,USD,cdb404201976da67
t001305,2026-02-05,2000,1000,37974,USD,cdb404201976da67
t001306,2026-02-05,2000,1000,1915,USD,cdb404201976da67
t001307,2026-02-05,2000,1000,171515,USD,cdb404201976da67
t001308,2026-02-05,1200,3000,80893,USD,cdb404201976da67
t001309,2026-02-05,1000,1200,8500,USD,cdb404201976da67
t001310,2026-02-05,1000,3000,209588,USD,cdb404201976da67
t001311,2026-02-05,4000,1000,110693,USD,cdb404201976da67
t001312,2026-02-05,6000,1000,73262,USD,cdb404201976da67
t001313,2026-02-05,2000,1000,218508,USD,cdb404201976da67
t001314,2026-02-05,2000,1000,137260,USD,cdb404201976da67
t001315,2026-02-05,1000,4471,170721,USD,cdb404201976da67
t001316,2026-02-05,1000,1200,48215,USD,cdb404201976da67
t001317,2026-02-05,2000,1000,8289,USD,cdb404201976da67
t001318,2026-02-05,1000,3000,69998,USD,cdb404201976da67
t001319,2026-02-05,1000,1200,86792,USD,cdb404201976da67
t001320,2026-02-06,6000,1000,51465,USD,cdb404201976da67
t001321,2026-02-06,1200,3000,102366,USD,cdb404201976da67
t001322,2026-02-06,4000,1000,232429,USD,cdb404201976da67
t001323,2026-02-06,4000,1000,2099,USD,cdb404201976da67
t001324,2026-02-06,1000,3000,192031,USD,cdb404201976da67
t001325,2026-02-06,6000,1000,233189,USD,cdb404201976da67
t001326,2026-02-06,1000,1200,7868,USD,cdb404201976da67
t001327,2026-02-06,4471,3000,111469,USD,cdb404201976da67
t001328,2026-02-06,6000,1000,5569,USD,cdb404201976da67
t001329,2026-02-06,1000,3000,229889,USD,cdb404201976da67
t001330,2026-02-06,2000,1000,126264,USD,cdb404201976da67
t001331,2026-02-06,6000,1000,460,USD,cdb404201976da67
t001332,2026-02-06,4471,3000,205728,USD,cdb404201976da67
t001333,2026-02-06,6000,1000,3124,USD,cdb404201976da67
t001334,2026-02-06,1000,4471,3994,USD,cdb404201976da67
t001335,2026-02-06,4471,3000,105948,USD,cdb404201976da67
t001336,2026-02-06,2000,1000,207061,USD,cdb404201976da67
t001337,2026-02-06,4471,3000,1356,USD,cdb404201976da67
t001338,2026-02-06,4000,2000,15047,USD,cdb404201976da67
t001339,2026-02-06,1000,1200,98644,USD,cdb404201976da67
t001340,2026-02-06,1200,3000,6663,USD,cdb404201976da67
t001341,2026-02-06,6000,1000,2773,USD,cdb404201976da67
t001342,2026-02-06,6000,1000,87544,USD,cdb404201976da67
t001343,2026-02-06,1200,3000,163816,USD,cdb404201976da67
t001344,2026-02-06,6000,1000,6661,USD,cdb404201976da67
t001345,2026-02-06,4000,2000,4488,USD,cdb404201976da67
t001346,2026-02-06,1000,1200,98907,USD,cdb404201976da67
t001347,2026-02-06,1200,3000,112909,USD,cdb404201976da67
t001348,2026-02-06,1200,3000,241304,USD,cdb404201976da67
t001349,2026-02-06,2000,1000,162479,USD,cdb404201976da67
t001350,2026-02-06,1000,1200,9650,USD,cdb404201976da67
t001351,2026-02-06,4000,1000,1495,USD,cdb404201976da67
t001352,2026-02-06,1200,3000,8798,USD,cdb404201976da67
t001353,2026-02-06,6000,1000,1969,USD,cdb404201976da67
t001354,2026-02-06,1000,4471,9957,USD,cdb404201976da67
t001355,2026-02-06,6000,1000,104587,USD,cdb404201976da67
t001356,2026-02-06,1000,3000,1471,USD,cdb404201976da67
t001357,2026-02-06,4000,1000,69975,USD,cdb404201976da67
t001358,2026-02-06,1000,4471,2423,USD,cdb404201976da67
t001359,2026-02-06,6000,1000,2664,USD,cdb404201976da67
t001360,2026-02-07,1000,3000,3858,USD,cdb404201976da67
t001361,2026-02-07,1200,3000,206104,USD,cdb404201976da67
t001362,2026-02-07,4000,1000,117502,USD,cdb404201976da67
t001363,2026-02-07,1000,4471,40908,USD,cdb404201976da67
t001364,2026-02-07,1200,3000,169695,USD,cdb404201976da67
t001365,2026-02-07,1000,3000,114176,USD,cdb404201976da67
t001366,2026-02-07,4471,3000,4692,USD,cdb404201976da67
t001367,2026-02-07,6000,1000,219438,USD,cdb404201976da67
t001368,2026-02-07,1000,1200,169482,USD,cdb404201976da67
t001369,2026-02-07,6000,1000,182918,USD,cdb404201976da67
t001370,2026-02-07,4000,1000,7268,USD,cdb404201976da67
t001371,2026-02-07,4000,1000,70995,USD,cdb404201976da67
t001372,2026-02-07,1000,1200,58098,USD,cdb404201976da67
t001373,2026-02-07,1000,4471,48016,USD,cdb404201976da67
t001374,2026-02-07,1000,1200,3872,USD,cdb404201976da67
t001375,2026-02-07,1200,3000,72255,USD,cdb404201976da67
t001376,2026-02-07,4000,1000,191773,USD,cdb404201976da67
t001377,2026-02-07,2000,1000,195397,USD,cdb404201976da67
t001378,2026-02-07,6000,1000,149149,USD,cdb404201976da67
t001379,2026-02-07,1000,3000,4457,USD,cdb404201976da67
t001380,2026-02-07,2000,1000,29148,USD,cdb404201976da67
t001381,2026-02-07,1000,4471,2345,USD,cdb404201976da67
t001382,2026-02-07,4000,1000,178580,USD,cdb404201976da67
t001383,2026-02-07,2000,1000,153369,USD,cdb404201976da67
t001384,2026-02-07,6000,1000,148313,USD,cdb404201976da67
t001385,2026-02-07,4000,1000,6341,USD,cdb404201976da67
t001386,2026-02-07,4000,2000,85647,USD,cdb404201976da67
t001387,2026-02-07,4000,1000,127123,USD,cdb404201976da67
t001388,2026-02-07,1200,3000,217165,USD,cdb404201976da67
t001389,2026-02-07,4000,2000,235197,USD,cdb404201976da67
t001390,2026-02-07,1000,4471,72895,USD,cdb404201976da67
t001391,2026-02-07,4471,3000,137768,USD,cdb404201976da67
t001392,2026-02-07,6000,1000,171559,USD,cdb404201976da67
t001393,2026-02-07,6000,1000,4932,USD,cdb404201976da67
t001394,2026-02-07,4471,3000,53379,USD,cdb404201976da67
t001395,2026-02-07,2000,1000,86634,USD,cdb404201976da67
t001396,2026-02-07,1000,3000,205507,USD,cdb404201976da67
t001397,2026-02-07,1000,4471,62277,USD,cdb404201976da67
t001398,2026-02-07,1000,3000,217600,USD,cdb404201976da67
t001399,2026-02-07,1000,1200,94457,USD,cdb404201976da67
t001400,2026-02-08,1000,4471,199661,USD,cdb404201976da67
t001401,2026-02-08,2000,1000,5963,USD,cdb404201976da67
t001402,2026-02-08,1000,1200,4228,USD,cdb404201976da67
t001403,2026-02-08,1000,3000,65860,USD,cdb404201976da67
t001404,2026-02-08,1000,1200,7670,USD,cdb404201976da67
t001405,2026-02-08,1000,1200,190948,USD,cdb404201976da67
t001406,2026-02-08,4000,2000,169078,USD,cdb404201976da67
t001407,2026-02-08,1000,3000,168548,USD,cdb404201976da67
t001408,2026-02-08,6000,1000,6734,USD,cdb404201976da67
t001409,2026-02-08,2000,1000,2062,USD,cdb404201976da67
t001410,2026-02-08,4471,3000,8073,USD,cdb404201976da67
t001411,2026-02-08,4000,1000,124412,USD,cdb404201976da67
t001412,2026-02-08,4000,1000,15667,USD,cdb404201976da67
t001413,2026-02-08,1000,4471,124276,USD,cdb404201976da67
t001414,2026-02-08,4471,3000,123931,USD,cdb404201976da67
t001415,2026-02-08,4000,1000,158566,USD,cdb404201976da67
t001416,2026-02-08,4000,1000,9724,USD,cdb404201976da67
t001417,2026-02-08,4000,1000,160,USD,cdb404201976da67
t001418,2026-02-08,1000,1200,97938,USD,cdb404201976da67
t001419,2026-02-08,4471,3000,2259,USD,cdb404201976da67
t001420,2026-02-08,6000,1000,42720,USD,cdb404201976da67
t001421,2026-02-08,1000,3000,127711,USD,cdb404201976da67
t001422,2026-02-08,6000,1000,83427,USD,cdb404201976da67
t001423,2026-02-08,6000,1000,7425,USD,cdb404201976da67
t001424,2026-02-08,2000,1000,9824,USD,cdb404201976da67
t001425,2026-02-08,1000,4471,35141,USD,cdb404201976da67
t001426,2026-02-08,4000,2000,221961,USD,cdb404201976da67
t001427,2026-02-08,2000,1000,204669,USD,cdb404201976da67
t001428,2026-02-08,1200,3000,15906,USD,cdb404201976da67
t001429,2026-02-08,6000,1000,84823,USD,cdb404201976da67
t001430,2026-02-08,1200,3000,101737,USD,cdb404201976da67
t001431,2026-02-08,1000,1200,2802,USD,cdb404201976da67
t001432,2026-02-08,6000,1000,133604,USD,cdb404201976da67
t001433,2026-02-08,4000,1000,205146,USD,cdb404201976da67
t001434,2026-02-08,1000,1200,67361,USD,cdb404201976da67
t001435,2026-02-08,4000,1000,197789,USD,cdb404201976da67
t001436,2026-02-08,1000,1200,219717,USD,cdb404201976da67
t001437,2026-02-08,4000,2000,146964,USD,cdb404201976da67
t001438,2026-02-08,1000,1200,188736,USD,cdb404201976da67
t001439,2026-02-08,4000,2000,11892,USD,cdb404201976da67
t001440,2026-02-09,1200,3000,199333,USD,cdb404201976da67
t001441,2026-02-09,4000,2000,116381,USD,cdb404201976da67
t001442,2026-02-09,4000,1000,9267,USD,cdb404201976da67
t001443,2026-02-09,4000,2000,813,USD,cdb404201976da67
t001444,2026-02-09,4471,3000,21600,USD,cdb404201976da67
t001445,2026-02-09,1000,3000,85130,USD,cdb404201976da67
t001446,2026-02-09,1000,1200,46129,USD,cdb404201976da67
t001447,2026-02-09,4000,1000,8210,USD,cdb404201976da67
t001448,2026-02-09,4471,3000,6419,USD,cdb404201976da67
t001449,2026-02-09,1000,1200,245766,USD,cdb404201976da67
t001450,2026-02-09,1000,4471,9810,USD,cdb404201976da67
t001451,2026-02-09,2000,1000,25486,USD,cdb404201976da67
t001452,2026-02-09,4000,1000,122982,USD,cdb404201976da67
t001453,2026-02-09,6000,1000,206394,USD,cdb404201976da67
t001454,2026-02-09,2000,1000,78293,USD,cdb404201976da67
t001455,2026-02-09,4000,2000,186976,USD,cdb404201976da67
t001456,2026-02-09,2000,1000,1781,USD,cdb404201976da67
t001457,2026-02-09,4000,2000,142220,USD,cdb404201976da67
t001458,2026-02-09,1000,1200,94117,USD,cdb404201976da67
t001459,2026-02-09,1000,1200,168261,USD,cdb404201976da67
t001460,2026-02-09,4000,1000,80464,USD,cdb404201976da67
t001461,2026-02-09,2000,1000,4191,USD,cdb404201976da67
t001462,2026-02-09,6000,1000,185968,USD,cdb404201976da67
t001463,2026-02-09,1000,4471,177692,USD,cdb404201976da67
t001464,2026-02-09,4000,2000,6081,USD,cdb404201976da67
t001465,2026-02-09,6000,1000,5745,USD,cdb404201976da67
t001466,2026-02-09,2000,1000,226141,USD,cdb404201976da67
t001467,2026-02-09,1200,3000,3793,USD,cdb404201976da67
t001468,2026-02-09,6000,1000,5230,USD,cdb404201976da67
t001469,2026-02-09,4471,3000,1204,USD,cdb404201976da67
t001470,2026-02-09,6000,1000,8364,USD,cdb404201976da67
t001471,2026-02-09,2000,1000,127547,USD,cdb404201976da67
t001472,2026-02-09,1000,4471,185854,USD,cdb404201976da67
t001473,2026-02-09,2000,1000,129607,USD,cdb404201976da67
t001474,2026-02-09,1000,1200,8191,USD,cdb404201976da67
t001475,2026-02-09,4000,2000,50109,USD,cdb404201976da67
t001476,2026-02-09,4000,1000,96392,USD,cdb404201976da67
t001477,2026-02-09,1000,3000,160484,USD,cdb404201976da67
t001478,2026-02-09,1000,3000,21353,USD,cdb404201976da67
t001479,2026-02-09,1200,3000,116758,USD,cdb404201976da67
t001480,2026-02-10,6000,1000,8036,USD,cdb404201976da67
t001481,2026-02-10,4000,1000,64429,USD,cdb404201976da67
t001482,2026-02-10,4471,3000,25953,USD,cdb404201976da67
t001483,2026-02-10,6000,1000,217370,USD,cdb404201976da67
t001484,2026-02-10,4000,1000,228077,USD,cdb404201976da67
t001485,2026-02-10,1000,3000,112456,USD,cdb404201976da67
t001486,2026-02-10,1000,1200,233549,USD,cdb404201976da67
t001487,2026-02-10,4000,1000,1003,USD,cdb404201976da67
t001488,2026-02-10,2000,1000,7836,USD,cdb404201976da67
t001489,2026-02-10,1000,4471,166398,USD,cdb404201976da67
t001490,2026-02-10,1000,1200,180686,USD,cdb404201976da67
t001491,2026-02-10,4471,3000,127965,USD,cdb404201976da67
t001492,2026-02-10,1000,3000,108864,USD,cdb404201976da67
t001493,2026-02-10,2000,1000,2622,USD,cdb404201976da67
t001494,2026-02-10,4000,1000,8342,USD,cdb404201976da67
t001495,2026-02-10,1200,3000,121198,USD,cdb404201976da67
t001496,2026-02-10,2000,1000,160927,USD,cdb404201976da67
t001497,2026-02-10,1000,3000,225488,USD,cdb404201976da67
t001498,2026-02-10,4000,1000,229687,USD,cdb404201976da67
t001499,2026-02-10,4000,2000,3023,USD,cdb404201976da67
t001500,2026-02-10,4000,1000,118534,USD,cdb404201976da67
t001501,2026-02-10,1000,3000,145390,USD,cdb404201976da67
t001502,2026-02-10,1000,3000,35849,USD,cdb404201976da67
t001503,2026-02-10,6000,1000,11756,USD,cdb404201976da67
t001504,2026-02-10,1000,3000,9692,USD,cdb404201976da67
t001505,2026-02-10,4000,2000,183141,USD,cdb404201976da67
t001506,2026-02-10,1000,3000,41920,USD,cdb404201976da67
t001507,2026-02-10,1000,3000,194614,USD,cdb404201976da67
t001508,2026-02-10,1000,1200,131034,USD,cdb404201976da67
t001509,2026-02-10,1000,3000,208947,USD,cdb404201976da67
t001510,2026-02-10,1000,3000,5396,USD,cdb404201976da67
t001511,2026-02-10,6000,1000,23791,USD,cdb404201976da67
t001512,2026-02-10,4000,1000,161977,USD,cdb404201976da67
t001513,2026-02-10,4471,3000,8334,USD,cdb404201976da67
t001514,2026-02-10,4471,3000,78832,USD,cdb404201976da67
t001515,2026-02-10,2000,1000,1966,USD,cdb404201976da67
t001516,2026-02-10,1200,3000,8141,USD,cdb404201976da67
t001517,2026-02-10,1000,3000,146038,USD,cdb404201976da67
t001518,2026-02-10,1000,1200,235887,USD,cdb404201976da67
t001519,2026-02-10,1200,3000,165890,USD,cdb404201976da67
t001520,2026-02-11,4000,1000,6056,USD,cdb404201976da67
t001521,2026-02-11,4000,2000,26404,USD,cdb404201976da67
t001522,2026-02-11,1000,1200,151254,USD,cdb404201976da67
t001523,2026-02-11,6000,1000,3002,USD,cdb404201976da67
t001524,2026-02-11,1200,3000,42925,USD,cdb404201976da67
t001525,2026-02-11,4000,2000,90985,USD,cdb404201976da67
t001526,2026-02-11,1000,1200,7759,USD,cdb404201976da67
t001527,2026-02-11,1000,3000,209132,USD,cdb404201976da67
t001528,2026-02-11,1000,3000,1072,USD,cdb404201976da67
t001529,2026-02-11,4000,1000,219391,USD,cdb404201976da67
t001530,2026-02-11,1000,3000,154972,USD,cdb404201976da67
t001531,2026-02-11,1000,1200,180509,USD,cdb404201976da67
t001532,2026-02-11,4000,2000,130102,USD,cdb404201976da67
t001533,2026-02-11,4000,1000,4447,USD,cdb404201976da67
t001534,2026-02-11,1000,1200,125058,USD,cdb404201976da67
t001535,2026-02-11,1200,3000,71993,USD,cdb404201976da67
t001536,2026-02-11,1000,1200,3390,USD,cdb404201976da67
t001537,2026-02-11,1000,3000,189564,USD,cdb404201976da67
t001538,2026-02-11,4000,1000,241216,USD,cdb404201976da67
t001539,2026-02-11,4000,1000,237652,USD,cdb404201976da67
t001540,2026-02-11,4000,2000,248944,USD,cdb404201976da67
t001541,2026-02-11,4000,1000,8900,USD,cdb404201976da67
t001542,2026-02-11,1200,3000,197192,USD,cdb404201976da67
t001543,2026-02-11,4000,1000,41084,USD,cdb404201976da67
t001544,2026-02-11,2000,1000,225079,USD,cdb404201976da67
t001545,2026-02-11,1000,3000,7684,USD,cdb404201976da67
t001546,2026-02-11,4000,1000,16121,USD,cdb404201976da67
t001547,2026-02-11,1000,1200,168637,USD,cdb404201976da67
t001548,2026-02-11,4000,2000,125105,USD,cdb404201976da67
t001549,2026-02-11,4000,1000,8729,USD,cdb404201976da67
t001550,2026-02-11,4000,2000,9853,USD,cdb404201976da67
t001551,2026-02-11,1000,4471,6345,USD,cdb404201976da67
t001552,2026-02-11,4000,2000,106689,USD,cdb404201976da67
t001553,2026-02-11,2000,1000,9492,USD,cdb404201976da67
t001554,2026-02-11,6000,1000,26243,USD,cdb404201976da67
t001555,2026-02-11,4471,3000,197306,USD,cdb404201976da67
t001556,2026-02-11,4000,1000,16108,USD,cdb404201976da67
t001557,2026-02-11,1000,1200,1311,USD,cdb404201976da67
t001558,2026-02-11,6000,1000,239646,USD,cdb404201976da67
t001559,2026-02-11,1200,3000,616,USD,cdb404201976da67
t001560,2026-02-12,6000,1000,3254,USD,cdb404201976da67
t001561,2026-02-12,1200,3000,222467,USD,cdb404201976da67
t001562,2026-02-12,2000,1000,61251,USD,cdb404201976da67
t001563,2026-02-12,1000,1200,9376,USD,cdb404201976da67
t001564,2026-02-12,4000,1000,78293,USD,cdb404201976da67
t001565,2026-02-12,4471,3000,41632,USD,cdb404201976da67
t001566,2026-02-12,4000,2000,5938,USD,cdb404201976da67
t001567,2026-02-12,1200,3000,71664,USD,cdb404201976da67
t001568,2026-02-12,1200,3000,139581,USD,cdb404201976da67
t001569,2026-02-12,1000,1200,2310,USD,cdb404201976da67
t001570,2026-02-12,2000,1000,901,USD,cdb404201976da67
t001571,2026-02-12,1000,3000,160718,USD,cdb404201976da67
t001572,2026-02-12,4000,2000,8905,USD,cdb404201976da67
t001573,2026-02-12,1000,3000,60905,USD,cdb404201976da67
t001574,2026-02-12,4471,3000,109883,USD,cdb404201976da67
t001575,2026-02-12,4000,2000,2886,USD,cdb404201976da67
t001576,2026-02-12,4000,1000,177287,USD,cdb404201976da67
t001577,2026-02-12,1000,3000,118708,USD,cdb404201976da67
t001578,2026-02-12,1000,1200,56816,USD,cdb404201976da67
t001579,2026-02-12,6000,1000,109456,USD,cdb404201976da67
