id,date,debit,credit,amount_cents,currency
t003040,2026-03-21,1200,3000,5819,USD
t003041,2026-03-21,1000,1200,43765,USD
t003042,2026-03-21,4000,2000,122473,USD
t003043,2026-03-21,4471,3000,125760,USD
t003044,2026-03-21,4000,2000,2241,USD
t003045,2026-03-21,6000,1000,157258,USD
t003046,2026-03-21,1000,4471,4249,USD
t003047,2026-03-21,2000,1000,81287,USD
t003048,2026-03-21,4000,2000,7334,USD
t003049,2026-03-21,1000,1200,68602,USD
t003050,2026-03-21,1200,3000,128255,USD
t003051,2026-03-21,4000,2000,11628,USD
t003052,2026-03-21,6000,1000,168879,USD
t003053,2026-03-21,1000,3000,830,USD
t003054,2026-03-21,4000,2000,179530,USD
t003055,2026-03-21,4000,2000,238121,USD
t003056,2026-03-21,4000,2000,85242,USD
t003057,2026-03-21,2000,1000,7226,USD
t003058,2026-03-21,2000,1000,117187,USD
t003059,2026-03-21,1000,4471,61215,USD
t003060,2026-03-21,1000,3000,179230,USD
t003061,2026-03-21,4000,2000,199462,USD
t003062,2026-03-21,4471,3000,188560,USD
t003063,2026-03-21,1000,1200,3248,USD
t003064,2026-03-21,1000,1200,7547,USD
t003065,2026-03-21,6000,1000,137187,USD
t003066,2026-03-21,4000,2000,2407,USD
t003067,2026-03-21,1000,1200,80940,USD
t003068,2026-03-21,6000,1000,199682,USD
t003069,2026-03-21,4000,2000,155105,USD
t003070,2026-03-21,4471,3000,4492,USD
t003071,2026-03-21,4000,1000,162313,USD
t003072,2026-03-21,1200,3000,53042,USD
t003073,2026-03-21,1200,3000,129146,USD
t003074,2026-03-21,1000,3000,107,USD
t003075,2026-03-21,6000,1000,6300,USD
t003076,2026-03-21,4000,2000,53896,USD
t003077,2026-03-21,6000,1000,5066,USD
t003078,2026-03-21,1000,1200,6690,USD
t003079,2026-03-21,1000,1200,8497,USD
t003080,2026-03-22,4000,1000,100762,USD
t003081,2026-03-22,1200,3000,4341,USD
t003082,2026-03-22,1000,4471,198464,USD
t003083,2026-03-22,1000,3000,93778,USD
t003084,2026-03-22,1200,3000,68223,USD
t003085,2026-03-22,1000,1200,43270,USD
t003086,2026-03-22,2000,1000,82331,USD
t003087,2026-03-22,1000,1200,8493,USD
t003088,2026-03-22,4471,3000,42785,USD
t003089,2026-03-22,2000,1000,183929,USD
t003090,2026-03-22,4471,3000,64272,USD
t003091,2026-03-22,6000,1000,3564,USD
t003092,2026-03-22,6000,1000,67741,USD
t003093,2026-03-22,4471,3000,4776,USD
t003094,2026-03-22,4000,2000,25106,USD
t003095,2026-03-22,1000,1200,681,USD
t003096,2026-03-22,4000,2000,61989,USD
t003097,2026-03-22,4000,2000,2216,USD
t003098,2026-03-22,1000,4471,34660,USD
t003099,2026-03-22,1000,1200,173471,USD
t003100,2026-03-22,2000,1000,7627,USD
t003101,2026-03-22,4000,1000,198952,USD
t003102,2026-03-22,1000,1200,210177,USD
t003103,2026-03-22,4000,2000,190407,USD
t003104,2026-03-22,6000,1000,105390,USD
t003105,2026-03-22,2000,1000,155176,USD
t003106,2026-03-22,6000,1000,246333,USD
t003107,2026-03-22,1000,1200,209208,USD
t003108,2026-03-22,1200,3000,214167,USD
t003109,2026-03-22,2000,1000,6690,USD
t003110,2026-03-22,2000,1000,128144,USD
t003111,2026-03-22,1000,1200,182297,USD
t003112,2026-03-22,1000,4471,230098,USD
t003113,2026-03-22,1000,1200,60150,USD
t003114,2026-03-22,4000,2000,36343,USD
t003115,2026-03-22,1000,3000,168627,USD
t003116,2026-03-22,4471,3000,108645,USD
t003117,2026-03-22,4000,2000,5102,USD
t003118,2026-03-22,4000,1000,103362,USD
t003119,2026-03-22,6000,1000,171330,USD
t003120,2026-03-23,4000,2000,5060,USD
t003121,2026-03-23,1200,3000,6600,USD
t003122,2026-03-23,1000,1200,30940,USD
t003123,2026-03-23,1000,1200,2113,USD
t003124,2026-03-23,4000,2000,4134,USD
t003125,2026-03-23,4000,2000,95860,USD
t003126,2026-03-23,4471,3000,5468,USD
t003127,2026-03-23,4000,2000,54421,USD
t003128,2026-03-23,1200,3000,78289,USD
t003129,2026-03-23,4000,1000,171442,USD
t003130,2026-03-23,1000,3000,3101,USD
t003131,2026-03-23,2000,1000,28189,USD
t003132,2026-03-23,4471,3000,83719,USD
t003133,2026-03-23,4000,2000,1426,USD
t003134,2026-03-23,2000,1000,4237,USD
t003135,2026-03-23,2000,1000,127824,USD
t003136,2026-03-23,4471,3000,173652,USD
t003137,2026-03-23,2000,1000,127969,USD
t003138,2026-03-23,2000,1000,116832,USD
t003139,2026-03-23,1000,1200,4577,USD
t003140,2026-03-23,1000,4471,221308,USD
t003141,2026-03-23,4000,2000,249881,USD
t003142,2026-03-23,1000,1200,132069,USD
t003143,2026-03-23,1000,1200,100788,USD
t003144,2026-03-23,2000,1000,244308,USD
t003145,2026-03-23,1000,3000,46745,USD
t003146,2026-03-23,4000,2000,172362,USD
t003147,2026-03-23,2000,1000,73667,USD
t003148,2026-03-23,1200,3000,200721,USD
t003149,2026-03-23,1000,3000,8737,USD
t003150,2026-03-23,1000,1200,802,USD
t003151,2026-03-23,2000,1000,187625,USD
t003152,2026-03-23,1200,3000,156164,USD
t003153,2026-03-23,1000,1200,144873,USD
t003154,2026-03-23,2000,1000,112,USD
t003155,2026-03-23,1000,4471,239244,USD
t003156,2026-03-23,1000,4471,197834,USD
t003157,2026-03-23,1000,4471,85872,USD
t003158,2026-03-23,1000,1200,217793,USD
t003159,2026-03-23,1000,3000,5102,USD
t003160,2026-03-24,1000,1200,95172,USD
t003161,2026-03-24,1000,3000,5747,USD
t003162,2026-03-24,4000,2000,221997,USD
t003163,2026-03-24,1200,3000,141280,USD
t003164,2026-03-24,1000,4471,221653,USD
t003165,2026-03-24,1000,4471,3429,USD
t003166,2026-03-24,1200,3000,111847,USD
t003167,2026-03-24,6000,1000,97596,USD
t003168,2026-03-24,4471,3000,100465,USD
t003169,2026-03-24,1000,3000,5345,USD
t003170,2026-03-24,2000,1000,136920,USD
t003171,2026-03-24,4471,3000,22413,USD
t003172,2026-03-24,1000,4471,118392,USD
t003173,2026-03-24,4000,2000,131455,USD
t003174,2026-03-24,1000,3000,159180,USD
t003175,2026-03-24,2000,1000,7361,USD
t003176,2026-03-24,4471,3000,5450,USD
t003177,2026-03-24,1200,3000,792,USD
t003178,2026-03-24,4000,1000,109852,USD
t003179,2026-03-24,4000,1000,32258,USD
t003180,2026-03-24,4000,2000,190095,USD
t003181,2026-03-24,4000,2000,186279,USD
t003182,2026-03-24,1200,3000,70704,USD
t003183,2026-03-24,4000,2000,164014,USD
t003184,2026-03-24,4000,2000,3228,USD
t003185,2026-03-24,1200,3000,129440,USD
t003186,2026-03-24,1200,3000,124640,USD
t003187,2026-03-24,4000,1000,232103,USD
t003188,2026-03-24,6000,1000,21186,USD
t003189,2026-03-24,1200,3000,180167,USD
t003190,2026-03-24,1200,3000,115344,USD
t003191,2026-03-24,4000,2000,130419,USD
t003192,2026-03-24,4000,1000,97497,USD
t003193,2026-03-24,4000,2000,7763,USD
t003194,2026-03-24,4000,2000,120926,USD
t003195,2026-03-24,2000,1000,548,USD
t003196,2026-03-24,1000,1200,75755,USD
t003197,2026-03-24,4000,1000,2088,USD
t003198,2026-03-24,4000,2000,165162,USD
t003199,2026-03-24,4000,2000,4587,USD
t003200,2026-03-25,1000,4471,4072,USD
